myv_van_id,contact_type_name,datetime_canvassed,master_survey_question_name,master_survey_response_name
37056980,Walk,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
19192210,Walk,2018-10-19 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39026906,Walk,2018-10-28 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39336947,Walk,2018-10-22 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4484358,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3362618,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3482284,Walk,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3248074,Walk,2018-10-18 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
488816,Walk,2018-10-13 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4508079,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
38779509,Walk,2018-11-02 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2328067,Walk,2018-10-22 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3285763,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
40570270,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
21374360,Walk,2018-10-19 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
19978292,Walk,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
38460615,Walk,2018-11-03 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
34487635,Walk,2018-10-22 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37498737,Walk,2018-10-18 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4014535,SMS Text,2018-10-23 14:07:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2328067,SMS Text,2018-10-30 10:37:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3643322,SMS Text,2018-10-22 17:54:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3634459,SMS Text,2018-10-27 14:56:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3580926,SMS Text,2018-10-22 20:38:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3420812,SMS Text,2018-10-21 18:21:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2410303,SMS Text,2018-10-21 14:02:00 UTC,2018MSQ: Erly Vt Cmt,Yes
32624832,SMS Text,2018-10-30 10:23:00 UTC,2018MSQ: Erly Vt Cmt,Yes
31809779,SMS Text,2018-10-28 13:27:00 UTC,2018MSQ: Erly Vt Cmt,Yes
20083749,SMS Text,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
36953558,SMS Text,2018-10-22 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3968783,SMS Text,2018-10-22 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4274867,SMS Text,2018-10-23 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
38175699,SMS Text,2018-10-22 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4484335,SMS Text,2018-10-23 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3741738,Phone,2018-10-10 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2753777,Phone,2018-10-15 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39863358,Phone,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37328872,Phone,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3222757,Phone,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3335442,Phone,2018-10-09 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4320817,Phone,2018-10-25 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
17429044,Walk,2018-10-21 16:44:00 UTC,2018MSQ: Erly Vt Cmt,Yes
23119220,Walk,2018-10-06 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
38223254,Walk,2018-10-30 19:20:00 UTC,2018MSQ: Erly Vt Cmt,Yes
20760196,Walk,2018-10-29 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3503194,Walk,2018-11-01 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
20762194,Walk,2018-09-30 00:00:00 UTC,17-18 Volunteer Ask,Yes
37277174,Walk,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4163729,Walk,2018-10-31 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
32633010,Walk,2018-10-13 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39861133,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4024367,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
38478145,Walk,2018-10-22 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4382315,Walk,2018-10-16 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3643322,Walk,2018-10-10 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
31314500,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
29037529,Walk,2018-10-28 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39375561,Walk,2018-11-02 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3536706,Walk,2018-10-23 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
20782789,Walk,2018-10-19 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3367614,Walk,2018-10-10 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4722220,Walk,2018-10-23 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4139920,Walk,2018-10-29 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
29099971,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37145210,Walk,2018-10-29 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39330050,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3517431,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4299651,Walk,2018-10-14 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3796351,Walk,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
19282132,SMS Text,2018-10-30 15:47:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3991576,SMS Text,2018-10-31 14:52:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3747020,SMS Text,2018-10-22 15:16:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3680257,SMS Text,2018-10-21 15:22:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37092010,SMS Text,2018-10-22 18:29:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3439941,SMS Text,2018-10-29 12:46:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4289314,SMS Text,2018-11-04 18:47:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3798725,SMS Text,2018-10-27 18:51:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4227979,SMS Text,2018-10-22 13:22:00 UTC,2018MSQ: Erly Vt Cmt,Yes
17853366,SMS Text,2018-10-19 15:30:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4590575,SMS Text,2018-10-27 18:46:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3475652,SMS Text,2018-10-27 15:04:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3723151,SMS Text,2018-10-09 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3643322,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
38427807,SMS Text,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3777727,SMS Text,2018-10-22 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39617950,SMS Text,2018-10-24 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3546894,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3403971,Phone,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3780657,Phone,2018-10-10 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3597146,Phone,2018-10-10 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
31831433,Phone,2018-10-16 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3887785,Phone,2018-10-19 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4018242,Phone,2018-10-10 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3883415,Walk,2018-03-25 16:21:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39348579,Walk,2018-10-06 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3475183,Walk,2018-10-18 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3758069,Walk,2018-10-28 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
5446730,Walk,2018-10-28 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
38446938,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
17561153,Walk,2018-10-19 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3768318,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37145471,Walk,2018-10-09 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4153992,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3541856,Walk,2018-10-05 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4302911,Walk,2018-10-19 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
15039596,Walk,2018-10-19 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
36288211,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
18768819,Walk,2018-10-23 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3976515,Walk,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4516928,Walk,2018-10-23 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4220643,Walk,2018-10-13 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4107717,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3556988,Walk,2018-10-13 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39026603,Walk,2018-11-01 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3854469,Walk,2018-10-25 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39868987,Walk,2018-11-02 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
17711602,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
21119576,Walk,2018-11-03 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
38195707,Walk,2018-10-31 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
40794454,Paid Walk,2018-10-28 17:32:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37275497,SMS Text,2018-10-23 13:19:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37935323,SMS Text,2018-11-01 19:32:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37935323,SMS Text,2018-11-01 19:32:00 UTC,2018MSQ: Erly Vt Cmt,Yes
11942598,SMS Text,2018-10-20 16:02:00 UTC,2018MSQ: Erly Vt Cmt,Yes
38786012,SMS Text,2018-10-30 12:07:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37935323,SMS Text,2018-11-01 19:32:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3569340,SMS Text,2018-10-24 18:17:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4274867,SMS Text,2018-10-21 21:09:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4020374,SMS Text,2018-10-27 17:57:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3815706,SMS Text,2018-10-22 20:14:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3867716,SMS Text,2018-10-21 16:03:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2092662,SMS Text,2018-10-27 16:38:00 UTC,2018MSQ: Erly Vt Cmt,Yes
21053632,SMS Text,2018-10-28 15:35:00 UTC,2018MSQ: Erly Vt Cmt,Yes
31498743,SMS Text,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
11560896,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
6816421,SMS Text,2018-10-24 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2613519,SMS Text,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3911189,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2137681,SMS Text,2018-10-10 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3353836,SMS Text,2018-10-22 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2125377,SMS Text,2018-10-18 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4095587,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2129598,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4590575,SMS Text,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
20230253,Phone,2018-09-13 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
20230253,Phone,2018-09-13 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3965557,Phone,2016-09-14 00:00:00 UTC,MSQ2016 Volunteer,Yes
9758492,Phone,2018-10-19 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4106316,Walk,2018-08-01 00:00:00 UTC,17-18 Volunteer Ask,Yes
3366467,Walk,2018-10-21 19:12:00 UTC,2018MSQ: Erly Vt Cmt,Yes
12252383,Walk,2018-08-01 00:00:00 UTC,17-18 Volunteer Ask,Yes
4274176,Walk,2018-08-01 00:00:00 UTC,17-18 Volunteer Ask,Yes
3438190,Walk,2018-05-11 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3696566,Walk,2018-10-06 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
9308427,Walk,2018-10-27 13:52:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39328934,Walk,2018-11-02 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
20213053,Walk,2018-10-18 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4073346,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4295080,Walk,2018-10-16 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3340047,Walk,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4294515,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
31829028,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
13724446,Walk,2018-10-23 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37279460,Walk,2018-10-31 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3368536,Walk,2018-10-11 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4018242,Walk,2018-10-15 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37980098,Walk,2018-10-12 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
23539758,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
433686,Walk,2018-10-19 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
15420892,Walk,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
13221145,Walk,2018-10-25 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
40791311,Walk,2018-10-28 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3728684,Walk,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2044579,Walk,2018-10-16 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
36804429,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3696050,Walk,2018-10-26 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4378715,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3702415,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
23119220,Walk,2018-10-29 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
38454746,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
40812224,Walk,2018-11-01 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
11635037,Walk,2018-10-26 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37275497,SMS Text,2018-10-22 18:51:00 UTC,2018MSQ: Erly Vt Cmt,Yes
8732214,SMS Text,2018-10-30 17:04:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3539861,SMS Text,2018-11-01 19:22:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3371597,SMS Text,2018-10-24 16:14:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3913256,SMS Text,2018-10-20 18:46:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3549208,SMS Text,2018-10-21 19:24:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4037763,SMS Text,2018-10-31 15:26:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3578414,SMS Text,2018-10-21 15:04:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3858011,SMS Text,2018-10-31 20:45:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3733363,SMS Text,2018-10-22 15:04:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3360356,SMS Text,2018-10-27 15:23:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3217393,SMS Text,2018-10-27 17:20:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3475652,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3569340,SMS Text,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3569340,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
38455018,SMS Text,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3285763,Phone,2018-11-02 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
20230253,Phone,2018-08-28 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3976179,Phone,2018-10-10 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3772170,Phone,2018-10-10 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4279233,Phone,2018-10-24 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
13349037,Walk,2018-10-21 16:44:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2650599,Walk,2018-10-21 19:12:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39617950,Walk,2018-10-24 19:12:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3583601,Walk,2018-10-26 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39022142,Walk,2018-11-01 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3645768,Walk,2018-10-19 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3623793,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
20182965,Walk,2018-10-05 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3370779,Walk,2018-10-05 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39060666,Walk,2018-10-18 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37680043,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3649572,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39346012,Walk,2018-10-19 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
36951973,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
20621804,Walk,2018-10-23 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
19641963,Walk,2018-10-23 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39006859,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3819441,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
38428235,Walk,2018-10-29 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2129942,Walk,2018-10-12 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2128821,Walk,2018-10-13 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3302669,Walk,2018-10-14 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
7518976,Walk,2018-10-17 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4515808,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
27992777,Walk,2018-10-19 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
17406958,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
13325896,Walk,2018-11-02 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4222909,Walk,2018-10-13 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3666142,Walk,2018-10-28 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3573010,Walk,2018-10-18 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
29045135,Walk,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4227924,Paid Walk,2018-10-30 16:11:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4703776,SMS Text,2018-10-22 14:39:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3666142,SMS Text,2018-10-31 20:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3674383,SMS Text,2018-10-31 14:41:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3740523,SMS Text,2018-10-21 17:01:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3389579,SMS Text,2018-10-23 18:05:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4295080,SMS Text,2018-10-30 19:57:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4321581,SMS Text,2018-10-22 13:49:00 UTC,2018MSQ: Erly Vt Cmt,Yes
31498743,SMS Text,2018-10-20 18:27:00 UTC,2018MSQ: Erly Vt Cmt,Yes
19595051,SMS Text,2018-10-25 17:43:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3541856,SMS Text,2018-11-01 13:36:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4807585,SMS Text,2018-10-23 18:39:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3740116,SMS Text,2018-10-27 19:03:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3516714,SMS Text,2018-10-25 21:33:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4220643,SMS Text,2018-10-09 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4175990,SMS Text,2018-10-18 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3822588,Phone,2018-10-10 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
38435666,Phone,2018-10-14 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3347088,Phone,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3842802,Phone,2018-10-10 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
20218636,Phone,2018-10-25 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
20213053,Phone,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3506326,Walk,2018-10-11 16:49:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2329144,Walk,2018-05-11 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3639514,Walk,2018-08-01 00:00:00 UTC,17-18 Volunteer Ask,Yes
3344101,Walk,2018-05-11 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3796351,Walk,2018-08-01 00:00:00 UTC,17-18 Volunteer Ask,Yes
20550889,Walk,2017-12-17 15:56:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3741738,Walk,2018-10-14 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37680548,Walk,2018-10-25 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
40388565,Walk,2018-11-02 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3724605,Walk,2018-10-23 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
31828641,Walk,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39870349,Walk,2018-10-29 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
2904556,Walk,2018-10-14 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
37972360,Walk,2018-10-28 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4263987,Walk,2018-10-31 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4222909,Walk,2018-11-02 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
36961896,Walk,2018-10-18 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4535562,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4674598,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
38455199,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3380330,Walk,2018-10-08 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4215275,Walk,2018-10-13 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3545515,Walk,2018-10-21 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4350757,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
32760943,Walk,2018-10-22 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3455986,Walk,2018-10-08 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3991933,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3883237,Walk,2018-10-23 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
31828641,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
15343792,Walk,2018-10-15 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4190681,Walk,2018-10-27 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
39589972,Walk,2018-10-20 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4309462,Walk,2018-10-26 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
4262502,Walk,2018-10-24 00:00:00 UTC,2018MSQ: Erly Vt Cmt,Yes
3965557,SMS Text,2018-10-22 18:11:00 UTC,2018MSQ: Erly Vt Cmt,Yes
9308427,SMS Text,2018-10-26 15:27:00 UTC,2018MSQ: Erly Vt Cmt,Yes
14893628,SMS Text,2018-10-28 10:13:00 UTC,2018MSQ: Erly Vt Cmt,Yes
